time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1526163484046,2018-05-12T22:18:04.046000Z,1015.1965326969946,-72,356,948,2953,37,1022.76,24.27,C2:9A:9F:E5:58:27
1526163489195,2018-05-12T22:18:09.194999Z,1018.657940625802,-68,356,952,2953,37,1022.76,24.27,C2:9A:9F:E5:58:27
1526163494276,2018-05-12T22:18:14.276000Z,1022.397183094711,-68,356,956,2947,37,1022.73,24.27,C2:9A:9F:E5:58:27
1526163499466,2018-05-12T22:18:19.466000Z,1021.0112634050615,-68,352,956,2935,37,1022.72,24.26,C2:9A:9F:E5:58:27
1526163504526,2018-05-12T22:18:24.526000Z,1022.6710125939818,-72,356,956,2941,37,1022.79,24.26,C2:9A:9F:E5:58:27
1526163509455,2018-05-12T22:18:29.454999Z,1017.5421367196544,-72,352,952,2941,37,1022.75,24.26,C2:9A:9F:E5:58:27
1526163514435,2018-05-12T22:18:34.434999Z,1017.5421367196544,-72,352,952,2947,37,1022.75,24.25,C2:9A:9F:E5:58:27
1526163519476,2018-05-12T22:18:39.476000Z,1021.7553523226585,-72,364,952,2941,37,1022.72,24.26,C2:9A:9F:E5:58:27
1526163524526,2018-05-12T22:18:44.526000Z,1020.3371991650604,-72,360,952,2935,37,1022.83,24.26,C2:9A:9F:E5:58:27
1526163529426,2018-05-12T22:18:49.426000Z,1018.657940625802,-68,356,952,2947,37,1022.75,24.26,C2:9A:9F:E5:58:27
1526163534375,2018-05-12T22:18:54.375000Z,1018.9327750151135,-72,356,952,2941,37,1022.83,24.26,C2:9A:9F:E5:58:27
1526163539516,2018-05-12T22:18:59.516000Z,1018.657940625802,-68,356,952,2947,37,1022.75,24.26,C2:9A:9F:E5:58:27
1526163544596,2018-05-12T22:19:04.595999Z,1026.4112236331011,-72,356,960,2935,37,1022.77,24.26,C2:9A:9F:E5:58:27
1526163549786,2018-05-12T22:19:09.786000Z,1023.5389587113917,-64,360,956,2941,37,1022.7,24.25,C2:9A:9F:E5:58:27
1526163554725,2018-05-12T22:19:14.724999Z,1022.960409791112,-76,356,956,2947,37,1022.74,24.26,C2:9A:9F:E5:58:27
1526163559686,2018-05-12T22:19:19.686000Z,1021.48127736146,-68,364,952,2947,37,1022.8,24.26,C2:9A:9F:E5:58:27
1526163564825,2018-05-12T22:19:24.825000Z,1014.9206865563436,-68,356,948,2935,37,1022.73,24.24,C2:9A:9F:E5:58:27
1526163569816,2018-05-12T22:19:29.815999Z,1022.6710125939818,-72,356,956,2953,37,1022.7,24.25,C2:9A:9F:E5:58:27
1526163574935,2018-05-12T22:19:34.934999Z,1022.397183094711,-68,356,956,2953,37,1022.74,24.26,C2:9A:9F:E5:58:27
1526163579966,2018-05-12T22:19:39.966000Z,1020.6272581114027,-76,360,952,2947,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163584922,2018-05-12T22:19:44.921999Z,1015.4880599987378,-76,356,948,2947,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163589906,2018-05-12T22:19:49.905999Z,1021.0112634050615,-68,352,956,2953,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163594934,2018-05-12T22:19:54.934000Z,1022.6710125939818,-72,356,956,2935,37,1022.73,24.25,C2:9A:9F:E5:58:27
1526163599906,2018-05-12T22:19:59.905999Z,1015.4880599987378,-76,356,948,2947,37,1022.73,24.25,C2:9A:9F:E5:58:27
1526163605326,2018-05-12T22:20:05.325999Z,1015.1965326969946,-72,356,948,2947,37,1022.69,24.24,C2:9A:9F:E5:58:27
1526163610421,2018-05-12T22:20:10.421000Z,1018.657940625802,-68,356,952,2941,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163615506,2018-05-12T22:20:15.506000Z,1014.9206865563436,-68,356,948,2935,37,1022.7,24.25,C2:9A:9F:E5:58:27
1526163620776,2018-05-12T22:20:20.776000Z,1020.6272581114027,-76,360,952,2947,37,1022.77,24.26,C2:9A:9F:E5:58:27
1526163625892,2018-05-12T22:20:25.891999Z,1026.138392225922,-68,356,960,2953,37,1022.79,24.26,C2:9A:9F:E5:58:27
1526163630925,2018-05-12T22:20:30.924999Z,1027.003407978766,-80,356,960,2941,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163635936,2018-05-12T22:20:35.936000Z,1018.0294691215967,-72,364,948,2935,37,1022.81,24.25,C2:9A:9F:E5:58:27
1526163640945,2018-05-12T22:20:40.944999Z,1018.9327750151135,-72,356,952,2935,37,1022.77,24.26,C2:9A:9F:E5:58:27
1526163645916,2018-05-12T22:20:45.915999Z,1021.7553523226585,-72,364,952,2959,37,1022.84,24.25,C2:9A:9F:E5:58:27
1526163650935,2018-05-12T22:20:50.934999Z,1025.0307312466296,-72,352,960,2941,37,1022.77,24.26,C2:9A:9F:E5:58:27
1526163655866,2018-05-12T22:20:55.865999Z,1015.6298538345552,-64,348,952,2935,37,1022.73,24.25,C2:9A:9F:E5:58:27
1526163660916,2018-05-12T22:21:00.915999Z,1020.7526634792583,-64,352,956,2947,37,1022.73,24.25,C2:9A:9F:E5:58:27
1526163665906,2018-05-12T22:21:05.905999Z,1018.9327750151135,-72,356,952,2941,37,1022.81,24.25,C2:9A:9F:E5:58:27
1526163670785,2018-05-12T22:21:10.785000Z,1026.4112236331011,-72,356,960,2947,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163675696,2018-05-12T22:21:15.696000Z,1023.5858537514085,-84,356,956,2953,37,1022.7,24.25,C2:9A:9F:E5:58:27
1526163680627,2018-05-12T22:21:20.627000Z,1007.7301226022769,-72,356,940,2953,37,1022.83,24.26,C2:9A:9F:E5:58:27
1526163685602,2018-05-12T22:21:25.601999Z,1020.3371991650604,-72,360,952,2947,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163690686,2018-05-12T22:21:30.686000Z,1027.805429057465,-72,360,960,2941,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163695806,2018-05-12T22:21:35.805999Z,1015.1965326969946,-72,356,948,2941,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163700846,2018-05-12T22:21:40.845999Z,1020.203901188385,-76,348,956,2947,37,1022.75,24.25,C2:9A:9F:E5:58:27
1526163705876,2018-05-12T22:21:45.875999Z,1019.9137218412153,-72,348,956,2947,37,1022.77,24.24,C2:9A:9F:E5:58:27
1526163710826,2018-05-12T22:21:50.825999Z,1021.5752542030372,-76,352,956,2947,37,1022.79,24.24,C2:9A:9F:E5:58:27
1526163715926,2018-05-12T22:21:55.926000Z,1023.9531239270673,-76,348,960,2947,37,1022.77,24.24,C2:9A:9F:E5:58:27
1526163720930,2018-05-12T22:22:00.930000Z,1022.6710125939818,-84,364,952,2947,37,1022.79,24.24,C2:9A:9F:E5:58:27
1526163726086,2018-05-12T22:22:06.085999Z,1019.2232336441316,-76,356,952,2953,37,1022.79,24.26,C2:9A:9F:E5:58:27
1526163730986,2018-05-12T22:22:10.986000Z,1020.3371991650604,-72,360,952,2947,37,1022.8,24.25,C2:9A:9F:E5:58:27
1526163736086,2018-05-12T22:22:16.085999Z,1012.6006122850213,-68,360,944,2947,37,1022.79,24.24,C2:9A:9F:E5:58:27
1526163741176,2018-05-12T22:22:21.176000Z,1020.0627431682818,-68,360,952,2941,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163746235,2018-05-12T22:22:26.234999Z,1027.805429057465,-72,360,960,2953,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163751296,2018-05-12T22:22:31.296000Z,1022.6710125939818,-72,356,956,2947,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163756319,2018-05-12T22:22:36.319000Z,1021.285464500499,-72,352,956,2941,37,1022.8,24.25,C2:9A:9F:E5:58:27
1526163761386,2018-05-12T22:22:41.385999Z,1021.5752542030372,-76,352,956,2947,37,1022.74,24.24,C2:9A:9F:E5:58:27
1526163766306,2018-05-12T22:22:46.305999Z,1016.6061184155838,-72,360,948,2947,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163771266,2018-05-12T22:22:51.266000Z,1018.9327750151135,-72,356,952,2947,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163776326,2018-05-12T22:22:56.325999Z,1022.960409791112,-76,356,956,2947,37,1022.81,24.25,C2:9A:9F:E5:58:27
1526163781401,2018-05-12T22:23:01.401000Z,1011.4623077505162,-72,356,944,2941,37,1022.8,24.25,C2:9A:9F:E5:58:27
1526163786634,2018-05-12T22:23:06.634000Z,1020.0627431682818,-68,360,952,2953,37,1022.75,24.25,C2:9A:9F:E5:58:27
1526163791731,2018-05-12T22:23:11.730999Z,1014.0926979324918,-76,352,948,2947,37,1022.75,24.25,C2:9A:9F:E5:58:27
1526163796846,2018-05-12T22:23:16.845999Z,1021.5752542030372,-76,352,956,2941,37,1022.81,24.25,C2:9A:9F:E5:58:27
1526163801756,2018-05-12T22:23:21.756000Z,1018.657940625802,-68,356,952,2953,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163806676,2018-05-12T22:23:26.676000Z,1018.657940625802,-68,356,952,2935,37,1022.77,24.26,C2:9A:9F:E5:58:27
1526163811776,2018-05-12T22:23:31.776000Z,1018.3987431256973,-64,356,952,2935,37,1022.76,24.25,C2:9A:9F:E5:58:27
1526163816916,2018-05-12T22:23:36.915999Z,1015.1965326969946,-72,356,948,2947,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163821906,2018-05-12T22:23:41.905999Z,1014.6605343660509,-64,356,948,2959,37,1022.71,24.24,C2:9A:9F:E5:58:27
1526163826816,2018-05-12T22:23:46.815999Z,1020.3371991650604,-72,360,952,2947,37,1022.81,24.25,C2:9A:9F:E5:58:27
1526163831892,2018-05-12T22:23:51.891999Z,1018.9327750151135,-72,356,952,2947,37,1022.79,24.24,C2:9A:9F:E5:58:27
1526163836925,2018-05-12T22:23:56.924999Z,1015.1965326969946,-72,356,948,2965,37,1022.8,24.25,C2:9A:9F:E5:58:27
1526163842036,2018-05-12T22:24:02.036000Z,1022.6710125939818,-72,356,956,2947,37,1022.79,24.24,C2:9A:9F:E5:58:27
1526163847122,2018-05-12T22:24:07.121999Z,1023.7968548496327,-68,360,956,2941,37,1022.82,24.26,C2:9A:9F:E5:58:27
1526163852093,2018-05-12T22:24:12.092999Z,1018.657940625802,-68,356,952,2947,37,1022.8,24.25,C2:9A:9F:E5:58:27
1526163857176,2018-05-12T22:24:17.176000Z,1013.8007693822293,-72,352,948,2947,37,1022.76,24.24,C2:9A:9F:E5:58:27
1526163862376,2018-05-12T22:24:22.375999Z,1016.45659031756,-76,348,952,2953,37,1022.75,24.25,C2:9A:9F:E5:58:27
1526163867306,2018-05-12T22:24:27.305999Z,1021.285464500499,-72,352,956,2935,37,1022.77,24.24,C2:9A:9F:E5:58:27
1526163872376,2018-05-12T22:24:32.375999Z,1017.832992194692,-76,352,952,2947,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163877646,2018-05-12T22:24:37.645999Z,1016.1653408771625,-72,348,952,2941,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163882686,2018-05-12T22:24:42.686000Z,1025.4833006928977,-72,364,956,2953,37,1022.78,24.25,C2:9A:9F:E5:58:27
1526163887746,2018-05-12T22:24:47.746000Z,1021.7553523226585,-72,364,952,2941,37,1022.75,24.25,C2:9A:9F:E5:58:27
1526163892866,2018-05-12T22:24:52.865999Z,1012.4188856397336,-72,348,948,2947,37,1022.77,24.24,C2:9A:9F:E5:58:27
1526163897926,2018-05-12T22:24:57.926000Z,1020.0627431682818,-68,360,952,2947,37,1022.8,24.25,C2:9A:9F:E5:58:27
1526163902976,2018-05-12T22:25:02.976000Z,1026.4112236331011,-72,356,960,2953,37,1022.8,24.25,C2:9A:9F:E5:58:27
1526163907916,2018-05-12T22:25:07.915999Z,1011.4623077505162,-72,356,944,2935,37,1022.77,24.24,C2:9A:9F:E5:58:27
1526163912916,2018-05-12T22:25:12.915999Z,1018.3987431256973,-64,356,952,2953,37,1022.82,24.24,C2:9A:9F:E5:58:27
1526163917896,2018-05-12T22:25:17.895999Z,1015.1965326969946,-72,356,948,2947,37,1022.79,24.24,C2:9A:9F:E5:58:27
1526163922906,2018-05-12T22:25:22.905999Z,1017.2669266225065,-68,352,952,2953,37,1022.76,24.24,C2:9A:9F:E5:58:27
1526163927906,2018-05-12T22:25:27.905999Z,1023.2966334352908,-60,360,956,2947,37,1022.79,24.24,C2:9A:9F:E5:58:27
1526163932925,2018-05-12T22:25:32.924999Z,1020.0627431682818,-68,360,952,2953,37,1022.77,24.24,C2:9A:9F:E5:58:27
1526163938056,2018-05-12T22:25:38.055999Z,1022.397183094711,-68,356,956,2947,37,1022.78,24.23,C2:9A:9F:E5:58:27
1526163943096,2018-05-12T22:25:43.095999Z,1022.397183094711,-68,356,956,2941,37,1022.83,24.23,C2:9A:9F:E5:58:27
1526163948265,2018-05-12T22:25:48.265000Z,1017.5421367196544,-72,352,952,2935,37,1022.77,24.23,C2:9A:9F:E5:58:27
1526163953184,2018-05-12T22:25:53.184000Z,1025.7719044699948,-76,364,956,2935,37,1022.79,24.24,C2:9A:9F:E5:58:27
1526163958266,2018-05-12T22:25:58.266000Z,1020.3371991650604,-72,360,952,2947,37,1022.83,24.23,C2:9A:9F:E5:58:27
1526163963196,2018-05-12T22:26:03.196000Z,1021.285464500499,-72,352,956,2935,37,1022.73,24.22,C2:9A:9F:E5:58:27
1526163968372,2018-05-12T22:26:08.371999Z,1024.0703100861776,-72,360,956,2947,37,1022.79,24.22,C2:9A:9F:E5:58:27
1526163973386,2018-05-12T22:26:13.385999Z,1023.7968548496327,-68,360,956,2947,37,1022.82,24.23,C2:9A:9F:E5:58:27
1526163978436,2018-05-12T22:26:18.436000Z,1020.7526634792583,-64,352,956,2953,37,1022.8,24.21,C2:9A:9F:E5:58:27
1526163983430,2018-05-12T22:26:23.430000Z,1016.897241612937,-76,360,948,2947,37,1022.77,24.21,C2:9A:9F:E5:58:27
1526163988616,2018-05-12T22:26:28.615999Z,1021.7553523226585,-72,364,952,2947,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526163993696,2018-05-12T22:26:33.696000Z,1023.2653614776569,-80,356,956,2953,37,1022.79,24.22,C2:9A:9F:E5:58:27
1526163998625,2018-05-12T22:26:38.625000Z,1017.832992194692,-76,352,952,2953,37,1022.76,24.22,C2:9A:9F:E5:58:27
1526164003676,2018-05-12T22:26:43.676000Z,1020.0627431682818,-68,360,952,2947,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526164008725,2018-05-12T22:26:48.724999Z,1022.960409791112,-76,356,956,2935,37,1022.79,24.22,C2:9A:9F:E5:58:27
1526164013886,2018-05-12T22:26:53.885999Z,1027.532967840935,-68,360,960,2947,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526164018816,2018-05-12T22:26:58.815999Z,1017.2669266225065,-68,352,952,2947,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526164023766,2018-05-12T22:27:03.766000Z,1012.8770902730498,-72,360,944,2947,37,1022.78,24.22,C2:9A:9F:E5:58:27
1526164029096,2018-05-12T22:27:09.095999Z,1024.0703100861776,-72,360,956,2947,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526164034015,2018-05-12T22:27:14.015000Z,1029.8815465867908,-68,356,964,2953,37,1022.76,24.22,C2:9A:9F:E5:58:27
1526164038935,2018-05-12T22:27:18.934999Z,1018.3201854033927,-76,364,948,2941,37,1022.83,24.22,C2:9A:9F:E5:58:27
1526164043905,2018-05-12T22:27:23.904999Z,1018.3987431256973,-64,356,952,2947,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526164048906,2018-05-12T22:27:28.905999Z,1017.2669266225065,-68,352,952,2947,37,1022.78,24.23,C2:9A:9F:E5:58:27
1526164053976,2018-05-12T22:27:33.976000Z,1022.1389338049892,-64,356,956,2953,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526164059175,2018-05-12T22:27:39.174999Z,1018.9327750151135,-72,356,952,2947,37,1022.83,24.22,C2:9A:9F:E5:58:27
1526164064156,2018-05-12T22:27:44.155999Z,1022.6710125939818,-72,356,956,2941,37,1022.8,24.21,C2:9A:9F:E5:58:27
1526164069282,2018-05-12T22:27:49.282000Z,1015.4880599987378,-76,356,948,2947,37,1022.85,24.23,C2:9A:9F:E5:58:27
1526164074475,2018-05-12T22:27:54.474999Z,1015.8897577985517,-68,348,952,2947,37,1022.86,24.22,C2:9A:9F:E5:58:27
1526164079546,2018-05-12T22:27:59.546000Z,1020.7526634792583,-64,352,956,2941,37,1022.76,24.22,C2:9A:9F:E5:58:27
1526164084575,2018-05-12T22:28:04.575000Z,1017.5421367196544,-72,352,952,2947,37,1022.79,24.22,C2:9A:9F:E5:58:27
1526164089516,2018-05-12T22:28:09.516000Z,1018.3987431256973,-64,356,952,2947,37,1022.82,24.23,C2:9A:9F:E5:58:27
1526164094725,2018-05-12T22:28:14.724999Z,1009.5226594782308,-64,352,944,2953,37,1022.77,24.21,C2:9A:9F:E5:58:27
1526164099815,2018-05-12T22:28:19.815000Z,1025.0307312466296,-72,352,960,2947,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526164104926,2018-05-12T22:28:24.926000Z,1012.1422824879909,-68,348,948,2959,37,1022.76,24.22,C2:9A:9F:E5:58:27
1526164109956,2018-05-12T22:28:29.956000Z,1015.1965326969946,-72,356,948,2941,37,1022.76,24.22,C2:9A:9F:E5:58:27
1526164114980,2018-05-12T22:28:34.980000Z,1018.9327750151135,-72,356,952,2947,37,1022.82,24.23,C2:9A:9F:E5:58:27
1526164119894,2018-05-12T22:28:39.894000Z,1022.6710125939818,-72,356,956,2947,37,1022.8,24.23,C2:9A:9F:E5:58:27
1526164124916,2018-05-12T22:28:44.915999Z,1018.657940625802,-68,356,952,2947,37,1022.87,24.22,C2:9A:9F:E5:58:27
1526164129896,2018-05-12T22:28:49.895999Z,1018.657940625802,-68,356,952,2941,37,1022.79,24.22,C2:9A:9F:E5:58:27
1526164134896,2018-05-12T22:28:54.895999Z,1028.0933809727596,-76,360,960,2953,37,1022.81,24.22,C2:9A:9F:E5:58:27
1526164139936,2018-05-12T22:28:59.936000Z,1013.1692849667324,-76,360,944,2953,37,1022.8,24.21,C2:9A:9F:E5:58:27
1526164144955,2018-05-12T22:29:04.954999Z,1012.6006122850213,-68,360,944,2947,37,1022.83,24.22,C2:9A:9F:E5:58:27
1526164149892,2018-05-12T22:29:09.891999Z,1017.5421367196544,-72,352,952,2953,37,1022.8,24.21,C2:9A:9F:E5:58:27
1526164155106,2018-05-12T22:29:15.105999Z,1022.6710125939818,-72,356,956,2935,37,1022.85,24.21,C2:9A:9F:E5:58:27
1526164160145,2018-05-12T22:29:20.144999Z,1020.0627431682818,-68,360,952,2935,37,1022.82,24.21,C2:9A:9F:E5:58:27
1526164165446,2018-05-12T22:29:25.446000Z,1012.1422824879909,-68,348,948,2941,37,1022.74,24.2,C2:9A:9F:E5:58:27
1526164170536,2018-05-12T22:29:30.536000Z,1027.7042376092452,-76,348,964,2935,37,1022.81,24.2,C2:9A:9F:E5:58:27
1526164175476,2018-05-12T22:29:35.476000Z,1020.0627431682818,-68,360,952,2953,37,1022.81,24.2,C2:9A:9F:E5:58:27
1526164180576,2018-05-12T22:29:40.575999Z,1017.2669266225065,-68,352,952,2947,37,1022.78,24.2,C2:9A:9F:E5:58:27
1526164185495,2018-05-12T22:29:45.494999Z,1020.3371991650604,-72,360,952,2947,37,1022.76,24.19,C2:9A:9F:E5:58:27
1526164190585,2018-05-12T22:29:50.585000Z,1011.4623077505162,-72,356,944,2941,37,1022.79,24.21,C2:9A:9F:E5:58:27
1526164195586,2018-05-12T22:29:55.585999Z,1023.132444994293,-64,348,960,2947,37,1022.85,24.21,C2:9A:9F:E5:58:27
1526164200562,2018-05-12T22:30:00.562000Z,1025.0307312466296,-72,352,960,2947,37,1022.8,24.2,C2:9A:9F:E5:58:27
1526164205896,2018-05-12T22:30:05.895999Z,1022.960409791112,-76,356,956,2947,37,1022.82,24.2,C2:9A:9F:E5:58:27
1526164210886,2018-05-12T22:30:10.885999Z,1015.1965326969946,-72,356,948,2941,37,1022.76,24.19,C2:9A:9F:E5:58:27
1526164215895,2018-05-12T22:30:15.894999Z,1021.285464500499,-72,352,956,2947,37,1022.79,24.19,C2:9A:9F:E5:58:27
1526164220891,2018-05-12T22:30:20.891000Z,1021.7553523226585,-72,364,952,2947,37,1022.79,24.19,C2:9A:9F:E5:58:27
1526164225896,2018-05-12T22:30:25.895999Z,1025.0307312466296,-72,352,960,2947,37,1022.75,24.19,C2:9A:9F:E5:58:27
1526164230826,2018-05-12T22:30:30.825999Z,1017.832992194692,-76,352,952,2947,37,1022.8,24.2,C2:9A:9F:E5:58:27
1526164235882,2018-05-12T22:30:35.881999Z,1022.1389338049892,-64,356,956,2935,37,1022.73,24.19,C2:9A:9F:E5:58:27
1526164240906,2018-05-12T22:30:40.905999Z,1017.832992194692,-76,352,952,2935,37,1022.79,24.19,C2:9A:9F:E5:58:27
1526164245916,2018-05-12T22:30:45.915999Z,1022.960409791112,-76,356,956,2947,37,1022.82,24.2,C2:9A:9F:E5:58:27
1526164250905,2018-05-12T22:30:50.904999Z,1016.6061184155838,-72,360,948,2959,37,1022.78,24.2,C2:9A:9F:E5:58:27
1526164255789,2018-05-12T22:30:55.789000Z,1016.070863670443,-64,360,948,2953,37,1022.85,24.2,C2:9A:9F:E5:58:27
1526164260896,2018-05-12T22:31:00.895999Z,1011.1854429331942,-68,356,944,2935,37,1022.84,24.19,C2:9A:9F:E5:58:27
1526164265935,2018-05-12T22:31:05.934999Z,1021.0112634050615,-68,352,956,2941,37,1022.79,24.19,C2:9A:9F:E5:58:27
1526164270896,2018-05-12T22:31:10.895999Z,1021.285464500499,-72,352,956,2953,37,1022.78,24.2,C2:9A:9F:E5:58:27
1526164275905,2018-05-12T22:31:15.904999Z,1021.285464500499,-72,352,956,2947,37,1022.87,24.19,C2:9A:9F:E5:58:27
1526164280839,2018-05-12T22:31:20.838999Z,1027.805429057465,-72,360,960,2947,37,1022.79,24.19,C2:9A:9F:E5:58:27
1526164285836,2018-05-12T22:31:25.835999Z,1017.5421367196544,-72,352,952,2947,37,1022.76,24.19,C2:9A:9F:E5:58:27
1526164290846,2018-05-12T22:31:30.845999Z,1027.532967840935,-68,360,960,2935,37,1022.82,24.19,C2:9A:9F:E5:58:27
1526164296096,2018-05-12T22:31:36.095999Z,1020.7526634792583,-64,352,956,2947,37,1022.82,24.19,C2:9A:9F:E5:58:27
1526164301022,2018-05-12T22:31:41.022000Z,1022.6710125939818,-72,356,956,2947,37,1022.86,24.19,C2:9A:9F:E5:58:27
1526164306075,2018-05-12T22:31:46.075000Z,1014.9206865563436,-68,356,948,2947,37,1022.73,24.19,C2:9A:9F:E5:58:27
1526164311078,2018-05-12T22:31:51.078000Z,1018.9327750151135,-72,356,952,2941,37,1022.81,24.19,C2:9A:9F:E5:58:27
1526164316066,2018-05-12T22:31:56.065999Z,1024.0703100861776,-72,360,956,2947,37,1022.81,24.19,C2:9A:9F:E5:58:27
1526164321185,2018-05-12T22:32:01.184999Z,1017.5421367196544,-72,352,952,2947,37,1022.85,24.18,C2:9A:9F:E5:58:27
1526164326246,2018-05-12T22:32:06.246000Z,1024.3593119604077,-76,360,956,2953,37,1022.8,24.18,C2:9A:9F:E5:58:27
1526164331286,2018-05-12T22:32:11.286000Z,1020.3371991650604,-72,360,952,2947,37,1022.81,24.19,C2:9A:9F:E5:58:27
1526164336336,2018-05-12T22:32:16.335999Z,1016.6061184155838,-72,360,948,2947,37,1022.77,24.18,C2:9A:9F:E5:58:27
1526164341366,2018-05-12T22:32:21.365999Z,1014.029585367212,-68,364,944,2947,37,1022.8,24.18,C2:9A:9F:E5:58:27
1526164346406,2018-05-12T22:32:26.405999Z,1024.0703100861776,-72,360,956,2941,37,1022.8,24.18,C2:9A:9F:E5:58:27
1526164351475,2018-05-12T22:32:31.474999Z,1013.5245433634057,-68,352,948,2947,37,1022.87,24.19,C2:9A:9F:E5:58:27
1526164356886,2018-05-12T22:32:36.885999Z,1021.0112634050615,-68,352,956,2947,37,1022.79,24.18,C2:9A:9F:E5:58:27
1526164361962,2018-05-12T22:32:41.961999Z,1026.138392225922,-68,356,960,2947,37,1022.83,24.18,C2:9A:9F:E5:58:27
1526164367056,2018-05-12T22:32:47.055999Z,1013.5245433634057,-68,352,948,2947,37,1022.82,24.19,C2:9A:9F:E5:58:27
1526164372246,2018-05-12T22:32:52.246000Z,1018.9327750151135,-72,356,952,2953,37,1022.84,24.18,C2:9A:9F:E5:58:27
1526164377656,2018-05-12T22:32:57.655999Z,1020.6272581114027,-76,360,952,2947,37,1022.83,24.18,C2:9A:9F:E5:58:27
1526164382766,2018-05-12T22:33:02.766000Z,1013.5245433634057,-68,352,948,2947,37,1022.84,24.18,C2:9A:9F:E5:58:27
1526164387825,2018-05-12T22:33:07.825000Z,1022.1389338049892,-64,356,956,2935,37,1022.79,24.18,C2:9A:9F:E5:58:27
1526164392886,2018-05-12T22:33:12.885999Z,1018.9327750151135,-72,356,952,2947,37,1022.84,24.18,C2:9A:9F:E5:58:27
1526164397910,2018-05-12T22:33:17.910000Z,1024.7575322972748,-68,352,960,2947,37,1022.83,24.19,C2:9A:9F:E5:58:27
1526164402896,2018-05-12T22:33:22.895999Z,1018.3987431256973,-64,356,952,2947,37,1022.87,24.19,C2:9A:9F:E5:58:27
1526164407936,2018-05-12T22:33:27.936000Z,1032.9453034890087,-72,364,964,2941,37,1022.8,24.18,C2:9A:9F:E5:58:27
1526164412896,2018-05-12T22:33:32.895999Z,1018.657940625802,-68,356,952,2935,37,1022.79,24.18,C2:9A:9F:E5:58:27
1526164417943,2018-05-12T22:33:37.943000Z,1022.397183094711,-68,356,956,2947,37,1022.91,24.18,C2:9A:9F:E5:58:27
1526164422900,2018-05-12T22:33:42.900000Z,1018.3987431256973,-64,356,952,2953,37,1022.85,24.18,C2:9A:9F:E5:58:27
1526164427786,2018-05-12T22:33:47.786000Z,1018.3987431256973,-64,356,952,2935,37,1022.8,24.18,C2:9A:9F:E5:58:27
1526164432786,2018-05-12T22:33:52.786000Z,1021.0112634050615,-68,352,956,2941,37,1022.85,24.18,C2:9A:9F:E5:58:27
1526164437810,2018-05-12T22:33:57.809999Z,1022.6710125939818,-72,356,956,2947,37,1022.85,24.18,C2:9A:9F:E5:58:27
1526164442886,2018-05-12T22:34:02.885999Z,1020.3371991650604,-72,360,952,2947,37,1022.84,24.18,C2:9A:9F:E5:58:27
1526164447926,2018-05-12T22:34:07.926000Z,1013.0192495703129,-60,352,948,2941,37,1022.84,24.17,C2:9A:9F:E5:58:27
1526164452966,2018-05-12T22:34:12.966000Z,1022.397183094711,-68,356,956,2959,37,1022.84,24.18,C2:9A:9F:E5:58:27
1526164457901,2018-05-12T22:34:17.901000Z,1021.0112634050615,-68,352,956,2947,37,1022.82,24.18,C2:9A:9F:E5:58:27
1526164463046,2018-05-12T22:34:23.046000Z,1022.6710125939818,-72,356,956,2935,37,1022.86,24.19,C2:9A:9F:E5:58:27
1526164468606,2018-05-12T22:34:28.605999Z,1022.960409791112,-76,356,956,2947,37,1022.82,24.16,C2:9A:9F:E5:58:27
1526164473696,2018-05-12T22:34:33.696000Z,1017.2669266225065,-68,352,952,2947,37,1022.84,24.17,C2:9A:9F:E5:58:27
1526164478636,2018-05-12T22:34:38.635999Z,1021.285464500499,-72,352,956,2941,37,1022.84,24.18,C2:9A:9F:E5:58:27
1526164483556,2018-05-12T22:34:43.555999Z,1015.1965326969946,-72,356,948,2947,37,1022.84,24.18,C2:9A:9F:E5:58:27
