time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,identifier,pressure,temperature,dev-id
1524433829993,2018-04-22T21:50:29.993000Z,1024.3515021710077,-96,376,948,2935,29,,1015.66,20.41,C2:9A:9F:E5:58:27
1524433835273,2018-04-22T21:50:35.273000Z,1022.890023414052,-96,372,948,2941,29,,1015.69,20.4,C2:9A:9F:E5:58:27
1524433841113,2018-04-22T21:50:41.112999Z,1022.5223713934087,-92,372,948,2929,29,,1015.62,20.4,C2:9A:9F:E5:58:27
1524433846253,2018-04-22T21:50:46.253000Z,1021.073944433017,-92,368,948,2929,29,,1015.58,20.39,C2:9A:9F:E5:58:27
1524433851246,2018-04-22T21:50:51.246000Z,1027.6886688097713,-92,376,952,2941,29,,1015.59,20.4,C2:9A:9F:E5:58:27
1524433856763,2018-04-22T21:50:56.763000Z,1024.437406579826,-88,368,952,2935,29,,1015.64,20.4,C2:9A:9F:E5:58:27
1524433862263,2018-04-22T21:51:02.263000Z,1022.5223713934087,-92,372,948,2941,29,,1015.64,20.4,C2:9A:9F:E5:58:27
1524433867861,2018-04-22T21:51:07.861000Z,1024.437406579826,-88,368,952,2929,29,,1015.68,20.39,C2:9A:9F:E5:58:27
1524433873269,2018-04-22T21:51:13.269000Z,1031.0460707456286,-88,376,956,2929,29,,1015.62,20.39,C2:9A:9F:E5:58:27
1524433878503,2018-04-22T21:51:18.503000Z,1028.0544732649141,-96,376,952,2929,29,,1015.66,20.39,C2:9A:9F:E5:58:27
1524433884023,2018-04-22T21:51:24.023000Z,1021.4421177922908,-96,368,948,2929,29,,1015.65,20.37,C2:9A:9F:E5:58:27
1524433889253,2018-04-22T21:51:29.253000Z,1022.1702402242006,-88,372,948,2935,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524433894263,2018-04-22T21:51:34.263000Z,1034.3384359096399,-92,384,956,2935,29,,1015.68,20.39,C2:9A:9F:E5:58:27
1524433900193,2018-04-22T21:51:40.193000Z,1026.5982661197124,-96,372,952,2929,29,,1015.69,20.38,C2:9A:9F:E5:58:27
1524433905234,2018-04-22T21:51:45.233999Z,1024.7887587205473,-92,368,952,2929,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524433910303,2018-04-22T21:51:50.302999Z,1026.2319425938758,-92,372,952,2935,29,,1015.7,20.39,C2:9A:9F:E5:58:27
1524433915843,2018-04-22T21:51:55.842999Z,1026.2085558014023,-100,380,948,2935,29,,1015.7,20.37,C2:9A:9F:E5:58:27
1524433921253,2018-04-22T21:52:01.253000Z,1032.5115011465973,-88,380,956,2935,29,,1015.65,20.37,C2:9A:9F:E5:58:27
1524433926433,2018-04-22T21:52:06.433000Z,1024.7887587205473,-92,368,952,2935,29,,1015.69,20.38,C2:9A:9F:E5:58:27
1524433932003,2018-04-22T21:52:12.003000Z,1027.6886688097713,-92,376,952,2935,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524433937263,2018-04-22T21:52:17.263000Z,1029.943687781036,-92,372,956,2935,29,,1015.65,20.39,C2:9A:9F:E5:58:27
1524433942583,2018-04-22T21:52:22.582999Z,1024.3515021710077,-96,376,948,2929,29,,1015.68,20.39,C2:9A:9F:E5:58:27
1524433948163,2018-04-22T21:52:28.163000Z,1018.8149979265127,-92,372,944,2929,29,,1015.63,20.39,C2:9A:9F:E5:58:27
1524433953223,2018-04-22T21:52:33.223000Z,1019.1839873153424,-96,372,944,2929,29,,1015.73,20.39,C2:9A:9F:E5:58:27
1524433958271,2018-04-22T21:52:38.270999Z,1031.7596619368292,-96,376,956,2935,29,,1015.69,20.38,C2:9A:9F:E5:58:27
1524433963333,2018-04-22T21:52:43.332999Z,1028.8323478584837,-104,376,952,2935,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524433968369,2018-04-22T21:52:48.368999Z,1025.8264960508673,-96,380,948,2935,29,,1015.69,20.38,C2:9A:9F:E5:58:27
1524433973403,2018-04-22T21:52:53.403000Z,1026.2319425938758,-92,372,952,2935,29,,1015.65,20.37,C2:9A:9F:E5:58:27
1524433978983,2018-04-22T21:52:58.983000Z,1027.6886688097713,-92,376,952,2947,29,,1015.66,20.39,C2:9A:9F:E5:58:27
1524433984383,2018-04-22T21:53:04.382999Z,1021.4421177922908,-96,368,948,2935,29,,1015.65,20.39,C2:9A:9F:E5:58:27
1524433990089,2018-04-22T21:53:10.088999Z,1026.2319425938758,-92,372,952,2929,29,,1015.65,20.39,C2:9A:9F:E5:58:27
1524433995249,2018-04-22T21:53:15.249000Z,1032.1782791746782,-84,380,956,2935,29,,1015.6,20.38,C2:9A:9F:E5:58:27
1524434000273,2018-04-22T21:53:20.273000Z,1021.4421177922908,-96,368,948,2941,29,,1015.63,20.38,C2:9A:9F:E5:58:27
1524434005273,2018-04-22T21:53:25.273000Z,1016.9523095996193,-96,376,940,2935,29,,1015.58,20.38,C2:9A:9F:E5:58:27
1524434010293,2018-04-22T21:53:30.292999Z,1021.4421177922908,-96,368,948,2935,29,,1015.62,20.39,C2:9A:9F:E5:58:27
1524434015373,2018-04-22T21:53:35.372999Z,1031.3951716001002,-92,376,956,2929,29,,1015.69,20.38,C2:9A:9F:E5:58:27
1524434020429,2018-04-22T21:53:40.428999Z,1024.7887587205473,-92,368,952,2935,29,,1015.6,20.38,C2:9A:9F:E5:58:27
1524434025993,2018-04-22T21:53:45.993000Z,1019.1839873153424,-96,372,944,2935,29,,1015.63,20.38,C2:9A:9F:E5:58:27
1524434031263,2018-04-22T21:53:51.263000Z,1020.6507727915558,-96,376,944,2929,29,,1015.63,20.39,C2:9A:9F:E5:58:27
1524434036566,2018-04-22T21:53:56.565999Z,1026.2319425938758,-92,372,952,2935,29,,1015.6,20.37,C2:9A:9F:E5:58:27
1524434042101,2018-04-22T21:54:02.101000Z,1026.2085558014023,-100,380,948,2929,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524434047688,2018-04-22T21:54:07.687999Z,1033.6575835352828,-92,372,960,2953,29,,1015.6,20.38,C2:9A:9F:E5:58:27
1524434053233,2018-04-22T21:54:13.233000Z,1029.9048499740159,-100,380,952,2935,29,,1015.65,20.37,C2:9A:9F:E5:58:27
1524434058283,2018-04-22T21:54:18.282999Z,1020.0078431071008,-96,364,948,2947,29,,1015.6,20.38,C2:9A:9F:E5:58:27
1524434063333,2018-04-22T21:54:23.332999Z,1017.7308092025121,-96,368,944,2935,29,,1015.61,20.38,C2:9A:9F:E5:58:27
1524434069389,2018-04-22T21:54:29.388999Z,1025.8264960508673,-96,380,948,2947,29,,1015.68,20.39,C2:9A:9F:E5:58:27
1524434074953,2018-04-22T21:54:34.953000Z,1021.7631819555841,-92,380,944,2935,29,,1015.59,20.37,C2:9A:9F:E5:58:27
1524434080503,2018-04-22T21:54:40.503000Z,1024.3515021710077,-96,376,948,2935,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524434086039,2018-04-22T21:54:46.039000Z,1026.2319425938758,-92,372,952,2935,29,,1015.61,20.37,C2:9A:9F:E5:58:27
1524434091263,2018-04-22T21:54:51.263000Z,1032.8601066940284,-92,380,956,2935,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524434096653,2018-04-22T21:54:56.653000Z,1022.5223713934087,-92,372,948,2935,29,,1015.6,20.37,C2:9A:9F:E5:58:27
1524434102171,2018-04-22T21:55:02.171000Z,1027.6886688097713,-92,376,952,2935,29,,1015.7,20.37,C2:9A:9F:E5:58:27
1524434107253,2018-04-22T21:55:07.253000Z,1033.2240802459069,-96,380,956,2947,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524434112296,2018-04-22T21:55:12.296000Z,1021.073944433017,-92,368,948,2929,29,,1015.65,20.37,C2:9A:9F:E5:58:27
1524434117853,2018-04-22T21:55:17.852999Z,1022.890023414052,-96,372,948,2929,29,,1015.59,20.37,C2:9A:9F:E5:58:27
1524434123259,2018-04-22T21:55:23.259000Z,1021.073944433017,-92,368,948,2941,29,,1015.62,20.37,C2:9A:9F:E5:58:27
1524434128463,2018-04-22T21:55:28.463000Z,1018.8149979265127,-92,372,944,2935,29,,1015.59,20.37,C2:9A:9F:E5:58:27
1524434134263,2018-04-22T21:55:34.263000Z,1029.1588798625799,-92,380,952,2935,29,,1015.61,20.37,C2:9A:9F:E5:58:27
1524434140243,2018-04-22T21:55:40.243000Z,1026.2319425938758,-92,372,952,2935,29,,1015.67,20.37,C2:9A:9F:E5:58:27
1524434146133,2018-04-22T21:55:46.132999Z,1018.8149979265127,-92,372,944,2935,29,,1015.59,20.37,C2:9A:9F:E5:58:27
1524434151273,2018-04-22T21:55:51.273000Z,1028.8712261502894,-96,368,956,2929,29,,1015.65,20.37,C2:9A:9F:E5:58:27
1524434156246,2018-04-22T21:55:56.246000Z,1019.1839873153424,-96,372,944,2947,29,,1015.59,20.37,C2:9A:9F:E5:58:27
1524434161259,2018-04-22T21:56:01.259000Z,1027.6886688097713,-92,376,952,2929,29,,1015.67,20.37,C2:9A:9F:E5:58:27
1524434166343,2018-04-22T21:56:06.342999Z,1026.2319425938758,-92,372,952,2929,29,,1015.64,20.37,C2:9A:9F:E5:58:27
1524434172263,2018-04-22T21:56:12.263000Z,1017.7308092025121,-96,368,944,2941,29,,1015.7,20.37,C2:9A:9F:E5:58:27
1524434177933,2018-04-22T21:56:17.933000Z,1023.3591744837196,-92,364,952,2935,29,,1015.64,20.37,C2:9A:9F:E5:58:27
1524434183273,2018-04-22T21:56:23.273000Z,1017.7308092025121,-96,368,944,2935,29,,1015.66,20.36,C2:9A:9F:E5:58:27
1524434188513,2018-04-22T21:56:28.513000Z,1032.1395254518645,-100,376,956,2929,29,,1015.65,20.36,C2:9A:9F:E5:58:27
1524434194073,2018-04-22T21:56:34.072999Z,1024.3515021710077,-96,376,948,2929,29,,1015.61,20.36,C2:9A:9F:E5:58:27
1524434199243,2018-04-22T21:56:39.243000Z,1017.0073746045306,-88,368,944,2935,29,,1015.58,20.36,C2:9A:9F:E5:58:27
1524434204673,2018-04-22T21:56:44.673000Z,1018.1159069575526,-100,368,944,2941,29,,1015.6,20.38,C2:9A:9F:E5:58:27
1524434210233,2018-04-22T21:56:50.233000Z,1023.9843748807889,-92,376,948,2935,29,,1015.69,20.38,C2:9A:9F:E5:58:27
1524434215253,2018-04-22T21:56:55.253000Z,1021.4421177922908,-96,368,948,2935,29,,1015.7,20.37,C2:9A:9F:E5:58:27
1524434220298,2018-04-22T21:57:00.298000Z,1017.3612927569045,-92,368,944,2935,29,,1015.65,20.37,C2:9A:9F:E5:58:27
1524434225363,2018-04-22T21:57:05.362999Z,1030.3086916065495,-96,372,956,2947,29,,1015.6,20.38,C2:9A:9F:E5:58:27
1524434230403,2018-04-22T21:57:10.403000Z,1023.2731795566617,-100,372,948,2935,29,,1015.63,20.38,C2:9A:9F:E5:58:27
1524434235953,2018-04-22T21:57:15.953000Z,1021.073944433017,-92,368,948,2929,29,,1015.63,20.38,C2:9A:9F:E5:58:27
1524434241263,2018-04-22T21:57:21.263000Z,1028.0544732649141,-96,376,952,2941,29,,1015.63,20.38,C2:9A:9F:E5:58:27
1524434246563,2018-04-22T21:57:26.562999Z,1028.0544732649141,-96,376,952,2929,29,,1015.68,20.37,C2:9A:9F:E5:58:27
1524434252113,2018-04-22T21:57:32.112999Z,1017.0073746045306,-88,368,944,2935,29,,1015.68,20.39,C2:9A:9F:E5:58:27
1524434257263,2018-04-22T21:57:37.263000Z,1024.7341118553632,-100,376,948,2947,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524434262273,2018-04-22T21:57:42.273000Z,1021.073944433017,-92,368,948,2929,29,,1015.63,20.38,C2:9A:9F:E5:58:27
1524434267743,2018-04-22T21:57:47.743000Z,1017.3612927569045,-92,368,944,2935,29,,1015.66,20.38,C2:9A:9F:E5:58:27
1524434273284,2018-04-22T21:57:53.283999Z,1022.890023414052,-96,372,948,2935,29,,1015.65,20.37,C2:9A:9F:E5:58:27
1524434278343,2018-04-22T21:57:58.342999Z,1027.6886688097713,-92,376,952,2941,29,,1015.67,20.37,C2:9A:9F:E5:58:27
1524434419773,2018-04-22T22:00:19.773000Z,1017.3612927569045,-92,368,944,2929,29,,1015.58,20.36,C2:9A:9F:E5:58:27
1524434425223,2018-04-22T22:00:25.223000Z,1027.3383084456648,-88,376,952,2935,29,,1015.61,20.37,C2:9A:9F:E5:58:27
1524434430253,2018-04-22T22:00:30.253000Z,1024.7887587205473,-92,368,952,2929,29,,1015.57,20.36,C2:9A:9F:E5:58:27
1524434435339,2018-04-22T22:00:35.338999Z,1021.073944433017,-92,368,948,2947,29,,1015.57,20.36,C2:9A:9F:E5:58:27
1524434440353,2018-04-22T22:00:40.352999Z,1026.5982661197124,-96,372,952,2935,29,,1015.59,20.37,C2:9A:9F:E5:58:27
1524434445884,2018-04-22T22:00:45.884000Z,1022.5223713934087,-92,372,948,2929,29,,1015.64,20.37,C2:9A:9F:E5:58:27
1524434451263,2018-04-22T22:00:51.263000Z,1026.5982661197124,-96,372,952,2935,29,,1015.64,20.37,C2:9A:9F:E5:58:27
1524434456493,2018-04-22T22:00:56.493000Z,1023.2731795566617,-100,372,948,2947,29,,1015.57,20.36,C2:9A:9F:E5:58:27
1524434462048,2018-04-22T22:01:02.048000Z,1021.4342856983018,-104,376,944,2935,29,,1015.61,20.36,C2:9A:9F:E5:58:27
1524434467243,2018-04-22T22:01:07.243000Z,1021.4421177922908,-96,368,948,2935,29,,1015.61,20.36,C2:9A:9F:E5:58:27
1524434472273,2018-04-22T22:01:12.273000Z,1020.2823138719989,-92,376,944,2929,29,,1015.65,20.36,C2:9A:9F:E5:58:27
1524434477236,2018-04-22T22:01:17.236000Z,1023.2731795566617,-100,372,948,2941,29,,1015.6,20.36,C2:9A:9F:E5:58:27
1524434482733,2018-04-22T22:01:22.733000Z,1026.2319425938758,-92,372,952,2953,29,,1015.56,20.35,C2:9A:9F:E5:58:27
1524434488303,2018-04-22T22:01:28.302999Z,1021.825816859214,-100,368,948,2929,29,,1015.62,20.35,C2:9A:9F:E5:58:27
1524434493341,2018-04-22T22:01:33.341000Z,1029.943687781036,-92,372,956,2935,29,,1015.61,20.35,C2:9A:9F:E5:58:27
1524434498413,2018-04-22T22:01:38.413000Z,1019.6391518571656,-92,364,948,2935,29,,1015.59,20.35,C2:9A:9F:E5:58:27
1524434504431,2018-04-22T22:01:44.430999Z,1020.6507727915558,-96,376,944,2935,29,,1015.6,20.36,C2:9A:9F:E5:58:27
1524434509993,2018-04-22T22:01:49.993000Z,1023.9843748807889,-92,376,948,2935,29,,1015.56,20.35,C2:9A:9F:E5:58:27
1524434515233,2018-04-22T22:01:55.233000Z,1019.1839873153424,-96,372,944,2935,29,,1015.67,20.35,C2:9A:9F:E5:58:27
1524434520603,2018-04-22T22:02:00.602999Z,1026.2319425938758,-92,372,952,2935,29,,1015.58,20.35,C2:9A:9F:E5:58:27
1524434526258,2018-04-22T22:02:06.257999Z,1027.6886688097713,-92,376,952,2941,29,,1015.58,20.36,C2:9A:9F:E5:58:27
1524434531243,2018-04-22T22:02:11.243000Z,1026.5982661197124,-96,372,952,2947,29,,1015.55,20.35,C2:9A:9F:E5:58:27
1524434536263,2018-04-22T22:02:16.263000Z,1028.8090201781865,-88,380,952,2929,29,,1015.62,20.36,C2:9A:9F:E5:58:27
1524434541266,2018-04-22T22:02:21.266000Z,1019.5685361955811,-100,372,944,2935,29,,1015.54,20.36,C2:9A:9F:E5:58:27
1524434546299,2018-04-22T22:02:26.299000Z,1036.5635532855667,-92,380,960,2947,29,,1015.59,20.34,C2:9A:9F:E5:58:27
1524434551343,2018-04-22T22:02:31.342999Z,1027.6886688097713,-92,376,952,2935,29,,1015.56,20.34,C2:9A:9F:E5:58:27
1524434556403,2018-04-22T22:02:36.403000Z,1022.890023414052,-96,372,948,2929,29,,1015.6,20.34,C2:9A:9F:E5:58:27
1524434561973,2018-04-22T22:02:41.973000Z,1021.4421177922908,-96,368,948,2929,29,,1015.63,20.34,C2:9A:9F:E5:58:27
1524434567263,2018-04-22T22:02:47.263000Z,1021.825816859214,-100,368,948,2935,29,,1015.59,20.35,C2:9A:9F:E5:58:27
1524434572573,2018-04-22T22:02:52.572999Z,1024.3515021710077,-96,376,948,2935,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434578113,2018-04-22T22:02:58.112999Z,1033.603405567145,-100,380,956,2953,29,,1015.63,20.34,C2:9A:9F:E5:58:27
1524434583253,2018-04-22T22:03:03.253000Z,1028.0544732649141,-96,376,952,2935,29,,1015.56,20.34,C2:9A:9F:E5:58:27
1524434588233,2018-04-22T22:03:08.233000Z,1022.5223713934087,-92,372,948,2935,29,,1015.61,20.35,C2:9A:9F:E5:58:27
1524434593253,2018-04-22T22:03:13.253000Z,1026.2319425938758,-92,372,952,2935,29,,1015.6,20.34,C2:9A:9F:E5:58:27
1524434598293,2018-04-22T22:03:18.292999Z,1022.890023414052,-96,372,948,2941,29,,1015.61,20.35,C2:9A:9F:E5:58:27
1524434603893,2018-04-22T22:03:23.892999Z,1021.825816859214,-100,368,948,2929,29,,1015.61,20.35,C2:9A:9F:E5:58:27
1524434609253,2018-04-22T22:03:29.253000Z,1024.3515021710077,-96,376,948,2941,29,,1015.57,20.34,C2:9A:9F:E5:58:27
1524434614461,2018-04-22T22:03:34.460999Z,1023.2731795566617,-100,372,948,2941,29,,1015.54,20.34,C2:9A:9F:E5:58:27
1524434620033,2018-04-22T22:03:40.032999Z,1028.4357053311596,-100,376,952,2929,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434626073,2018-04-22T22:03:46.072999Z,1023.9843748807889,-92,376,948,2947,29,,1015.54,20.34,C2:9A:9F:E5:58:27
1524434631653,2018-04-22T22:03:51.653000Z,1026.5982661197124,-96,372,952,2935,29,,1015.61,20.33,C2:9A:9F:E5:58:27
1524434637193,2018-04-22T22:03:57.193000Z,1022.1702402242006,-88,372,948,2941,29,,1015.59,20.34,C2:9A:9F:E5:58:27
1524434642249,2018-04-22T22:04:02.249000Z,1016.5825101780966,-92,376,940,2935,29,,1015.66,20.35,C2:9A:9F:E5:58:27
1524434647773,2018-04-22T22:04:07.773000Z,1022.5223713934087,-92,372,948,2929,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434653243,2018-04-22T22:04:13.243000Z,1022.5223713934087,-92,372,948,2935,29,,1015.56,20.34,C2:9A:9F:E5:58:27
1524434658361,2018-04-22T22:04:18.361000Z,1026.5982661197124,-96,372,952,2935,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434663443,2018-04-22T22:04:23.443000Z,1018.4615849407379,-88,372,944,2929,29,,1015.61,20.33,C2:9A:9F:E5:58:27
1524434669263,2018-04-22T22:04:29.263000Z,1021.0347692414789,-100,376,944,2941,29,,1015.58,20.33,C2:9A:9F:E5:58:27
1524434674573,2018-04-22T22:04:34.572999Z,1025.8264960508673,-96,380,948,2935,29,,1015.54,20.34,C2:9A:9F:E5:58:27
1524434680143,2018-04-22T22:04:40.142999Z,1028.4357053311596,-100,376,952,2935,29,,1015.66,20.35,C2:9A:9F:E5:58:27
1524434685269,2018-04-22T22:04:45.269000Z,1025.8264960508673,-96,380,948,2935,29,,1015.62,20.34,C2:9A:9F:E5:58:27
1524434690723,2018-04-22T22:04:50.723000Z,1022.5223713934087,-92,372,948,2935,29,,1015.56,20.34,C2:9A:9F:E5:58:27
1524434696253,2018-04-22T22:04:56.253000Z,1022.5223713934087,-92,372,948,2929,29,,1015.57,20.34,C2:9A:9F:E5:58:27
1524434701323,2018-04-22T22:05:01.322999Z,1035.4670443814232,-96,376,960,2935,29,,1015.6,20.34,C2:9A:9F:E5:58:27
1524434706363,2018-04-22T22:05:06.362999Z,1015.1098462728061,-92,372,940,2935,29,,1015.63,20.33,C2:9A:9F:E5:58:27
1524434711427,2018-04-22T22:05:11.427000Z,1024.3515021710077,-96,376,948,2935,29,,1015.62,20.34,C2:9A:9F:E5:58:27
1524434717263,2018-04-22T22:05:17.263000Z,1019.1839873153424,-96,372,944,2935,29,,1015.59,20.34,C2:9A:9F:E5:58:27
1524434722520,2018-04-22T22:05:22.519999Z,1025.881084726685,-88,372,952,2941,29,,1015.62,20.35,C2:9A:9F:E5:58:27
1524434728263,2018-04-22T22:05:28.263000Z,1022.1702402242006,-88,372,948,2929,29,,1015.61,20.35,C2:9A:9F:E5:58:27
1524434733623,2018-04-22T22:05:33.622999Z,1018.8149979265127,-92,372,944,2953,29,,1015.63,20.34,C2:9A:9F:E5:58:27
1524434739273,2018-04-22T22:05:39.273000Z,1025.881084726685,-88,372,952,2929,29,,1015.59,20.34,C2:9A:9F:E5:58:27
1524434744263,2018-04-22T22:05:44.263000Z,1026.5982661197124,-96,372,952,2935,29,,1015.61,20.35,C2:9A:9F:E5:58:27
1524434749273,2018-04-22T22:05:49.273000Z,1037.304198391195,-100,380,960,2929,29,,1015.63,20.34,C2:9A:9F:E5:58:27
1524434754296,2018-04-22T22:05:54.296000Z,1024.7887587205473,-92,368,952,2935,29,,1015.71,20.35,C2:9A:9F:E5:58:27
1524434759353,2018-04-22T22:05:59.352999Z,1031.7596619368292,-96,376,956,2953,29,,1015.63,20.33,C2:9A:9F:E5:58:27
1524434764393,2018-04-22T22:06:04.392999Z,1021.4421177922908,-96,368,948,2935,29,,1015.59,20.34,C2:9A:9F:E5:58:27
1524434770463,2018-04-22T22:06:10.463000Z,1024.7887587205473,-92,368,952,2929,29,,1015.63,20.34,C2:9A:9F:E5:58:27
1524434776023,2018-04-22T22:06:16.023000Z,1029.524161931132,-96,380,952,2929,29,,1015.62,20.34,C2:9A:9F:E5:58:27
1524434781263,2018-04-22T22:06:21.263000Z,1022.5223713934087,-92,372,948,2935,29,,1015.63,20.34,C2:9A:9F:E5:58:27
1524434786603,2018-04-22T22:06:26.602999Z,1026.2319425938758,-92,372,952,2935,29,,1015.61,20.33,C2:9A:9F:E5:58:27
1524434792179,2018-04-22T22:06:32.178999Z,1022.5223713934087,-92,372,948,2935,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434797213,2018-04-22T22:06:37.213000Z,1026.5982661197124,-96,372,952,2935,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434802273,2018-04-22T22:06:42.273000Z,1026.5982661197124,-96,372,952,2929,29,,1015.67,20.34,C2:9A:9F:E5:58:27
1524434807313,2018-04-22T22:06:47.312999Z,1019.6391518571656,-92,364,948,2935,29,,1015.69,20.33,C2:9A:9F:E5:58:27
1524434812353,2018-04-22T22:06:52.352999Z,1032.5115011465973,-88,380,956,2941,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434817373,2018-04-22T22:06:57.372999Z,1028.4357053311596,-100,376,952,2929,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434822953,2018-04-22T22:07:02.953000Z,1022.5223713934087,-92,372,948,2941,29,,1015.7,20.34,C2:9A:9F:E5:58:27
1524434829003,2018-04-22T22:07:09.003000Z,1026.5982661197124,-96,372,952,2935,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434834235,2018-04-22T22:07:14.234999Z,1026.5982661197124,-96,372,952,2947,29,,1015.59,20.34,C2:9A:9F:E5:58:27
1524434839613,2018-04-22T22:07:19.612999Z,1016.5825101780966,-92,376,940,2935,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434845183,2018-04-22T22:07:25.183000Z,1026.2319425938758,-92,372,952,2929,29,,1015.7,20.34,C2:9A:9F:E5:58:27
1524434850243,2018-04-22T22:07:30.243000Z,1028.4357053311596,-100,376,952,2935,29,,1015.63,20.33,C2:9A:9F:E5:58:27
1524434855273,2018-04-22T22:07:35.273000Z,1021.8336459522167,-84,372,948,2929,29,,1015.63,20.33,C2:9A:9F:E5:58:27
1524434860328,2018-04-22T22:07:40.328000Z,1018.4615849407379,-88,372,944,2935,29,,1015.59,20.34,C2:9A:9F:E5:58:27
1524434865876,2018-04-22T22:07:45.875999Z,1030.689089881134,-100,372,956,2929,29,,1015.7,20.34,C2:9A:9F:E5:58:27
1524434871443,2018-04-22T22:07:51.443000Z,1022.5223713934087,-92,372,948,2935,29,,1015.63,20.33,C2:9A:9F:E5:58:27
1524434876973,2018-04-22T22:07:56.973000Z,1029.943687781036,-92,372,956,2935,29,,1015.67,20.34,C2:9A:9F:E5:58:27
1524434882253,2018-04-22T22:08:02.253000Z,1022.1702402242006,-88,372,948,2941,29,,1015.66,20.33,C2:9A:9F:E5:58:27
1524434887563,2018-04-22T22:08:07.562999Z,1023.9843748807889,-92,376,948,2941,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434893091,2018-04-22T22:08:13.091000Z,1026.2319425938758,-92,372,952,2935,29,,1015.69,20.33,C2:9A:9F:E5:58:27
1524434898253,2018-04-22T22:08:18.253000Z,1027.6886688097713,-92,376,952,2935,29,,1015.68,20.33,C2:9A:9F:E5:58:27
1524434903259,2018-04-22T22:08:23.259000Z,1019.1839873153424,-96,372,944,2935,29,,1015.63,20.33,C2:9A:9F:E5:58:27
1524434908229,2018-04-22T22:08:28.229000Z,1033.6575835352828,-92,372,960,2929,29,,1015.71,20.34,C2:9A:9F:E5:58:27
1524434913273,2018-04-22T22:08:33.273000Z,1023.9843748807889,-92,376,948,2935,29,,1015.72,20.33,C2:9A:9F:E5:58:27
1524434918323,2018-04-22T22:08:38.322999Z,1023.9843748807889,-92,376,948,2929,29,,1015.63,20.33,C2:9A:9F:E5:58:27
1524434923383,2018-04-22T22:08:43.382999Z,1021.4421177922908,-96,368,948,2935,29,,1015.72,20.33,C2:9A:9F:E5:58:27
1524434928949,2018-04-22T22:08:48.948999Z,1029.943687781036,-92,372,956,2935,29,,1015.66,20.33,C2:9A:9F:E5:58:27
1524434934273,2018-04-22T22:08:54.273000Z,1030.3086916065495,-96,372,956,2929,29,,1015.71,20.34,C2:9A:9F:E5:58:27
1524434939553,2018-04-22T22:08:59.552999Z,1031.0460707456286,-88,376,956,2935,29,,1015.63,20.33,C2:9A:9F:E5:58:27
1524434945079,2018-04-22T22:09:05.078999Z,1022.5223713934087,-92,372,948,2935,29,,1015.69,20.33,C2:9A:9F:E5:58:27
1524434950243,2018-04-22T22:09:10.243000Z,1026.5982661197124,-96,372,952,2935,29,,1015.67,20.34,C2:9A:9F:E5:58:27
1524434955253,2018-04-22T22:09:15.253000Z,1030.689089881134,-100,372,956,2935,29,,1015.68,20.33,C2:9A:9F:E5:58:27
1524434960713,2018-04-22T22:09:20.713000Z,1023.9843748807889,-92,376,948,2947,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434966283,2018-04-22T22:09:26.282999Z,1031.3951716001002,-92,376,956,2935,29,,1015.69,20.33,C2:9A:9F:E5:58:27
1524434971343,2018-04-22T22:09:31.342999Z,1014.7551428793056,-88,372,940,2929,29,,1015.68,20.33,C2:9A:9F:E5:58:27
1524434976403,2018-04-22T22:09:36.403000Z,1021.4421177922908,-96,368,948,2929,29,,1015.64,20.34,C2:9A:9F:E5:58:27
1524434982243,2018-04-22T22:09:42.243000Z,1019.1839873153424,-96,372,944,2935,29,,1015.7,20.34,C2:9A:9F:E5:58:27
1524434987489,2018-04-22T22:09:47.489000Z,1024.7887587205473,-92,368,952,2929,29,,1015.66,20.33,C2:9A:9F:E5:58:27
1524434993043,2018-04-22T22:09:53.042999Z,1023.9843748807889,-92,376,948,2935,29,,1015.71,20.33,C2:9A:9F:E5:58:27
1524434998243,2018-04-22T22:09:58.243000Z,1019.5685361955811,-100,372,944,2935,29,,1015.71,20.33,C2:9A:9F:E5:58:27
1524435003593,2018-04-22T22:10:03.592999Z,1018.8149979265127,-92,372,944,2929,29,,1015.69,20.33,C2:9A:9F:E5:58:27
